name,address,latitude,longitude,games,cabs,source
Game GwangJang(게임광장),"전북 익산시 익산대로68길 29 Iksan-si Jeollabuk-do, 570-976, Iksan-si",35.9623477,126.9567874,other,,ziv
GAME PLUS,"11, Pyeonghwa-ro 542beon-gil, Uijeongbu-si, Gyeonggi-do",37.7405400,127.0481124,ddr;iidx;jubeat;maimai_dx;other;sdvx;taiko,,allnet;ziv
Game Sports-Tec(게임 스포츠텍),"69-1 Gumijungang-ro Gumi-si Gyeongsangbuk-do, 39221, Gumi-si",36.1293992,128.3304800,ddr;iidx;jubeat;other;popn;sdvx,,ziv
Game Village,"Uijeongbu-si Gyeonggi-do, 480-011, Uijeongbu-si",37.7428780,127.0505963,ddr;iidx;jubeat;other;popn;sdvx;taiko,,ziv
Game World(게임월드),"452-59번지 김천시 평화동 김천(Gimcheon) 경상북도(Gyeongsangbuk-do), 김천(Gimcheon)",36.1265880,128.1097626,jubeat;other;sdvx,,ziv
GameD Daewang Entertainment,"Jung-gu, BIFF gwangjang-ro, 18, CGV, 1층 Busan 600-046, Busan",35.0985004,129.0272901,other;taiko,,ziv
Gametopia(formerly Funnyland),"46-1, Eoulmadang-ro, Mapo-gu, Seoul Eoulmadang-ro, Mapo-gu, Seoul, Corea del Sur Seoul Mapo-gu, 04049, Seoul",37.5108833,126.9092989,chunithm;maimai_dx;other;sdvx;taiko,,ziv
GAMSTER (겜스터),"43, Meokgeori 11-gil, Dongnam-gu, Cheonan-si, Chungcheongnam-do, CheonAn City Chung-Cheong-Namdo, 31123, CheonAn City",36.8182864,127.1574676,other,,ziv
Gaos Game Center (가오스 게임장),"Daejeon, Jung-gu, Eun-hang dong 40-4, B1 Floor at Gacha Shop Daejeon 34921, Daejeon",36.3283463,127.4275002,gitadora;iidx;jubeat;maimai_dx;museca;other;popn;sdvx;taiko,,ziv
GUNSAN JOYPLAZA,"527, Daehak-ro, Gunsan-si, Jeollabuk-do",35.9481983,126.6854737,ddr;gitadora;iidx;jubeat;maimai_dx;other;popn;sdvx,,allnet;ziv
Guro Fun it Licensed by SEGA(구로 펀잇),"152, Gurojungang-ro, Guro-gu AK Plaza 5th floor, Seoul 152-050, Seoul",37.5014377,126.8825293,gitadora;other;taiko,,ziv
Hanyang Game Center (한양 게임 센터),"서울시 성동구 행당동 19-100 성동구 (Seongdong-gu) 서울 (Seoul), 성동구 (Seongdong-gu)",37.5586706,127.0405402,gitadora;iidx;jubeat;other;popn;sdvx,,ziv
Heaven of Gamer,"28 Achasan-ro 29-gil Gwangin-Gu 서울 (Seoul), Gwangin-Gu",37.5420986,127.0687602,gitadora;iidx;jubeat;nostalgia;other;popn;sdvx;taiko,,ziv
HoneyHyon Studio (허니횬 스튜디오),"319, Gajwa-ro, Eunpyeong-gu, Seoul, Republic of Korea SeminHighPark B02 Seoul 03441, Seoul",37.5958400,126.9095108,other,,ziv
HWAJUNG GAMELAND (화정 게임랜드),"경기 고양시 덕양구 화신로272번길 38 지하1층 화정동 980 Goyang-si Gyeonggi-do, 412-827, Goyang-si",37.6325694,126.8318877,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,ziv
IZONE (아이존) Game.plex,"Cinepark (CGV 동수원) 6F 수원시 (Suwon-si) 경기도 (Gyeonggi-do), 수원시 (Suwon-si)",37.2637126,127.0322113,gitadora;other;taiko,,ziv
Jjang Entertainment Room (짱오락실 부평점),"27 Bupyeongmunhwa-ro 80beon-gil, Bupyeong-dong, Bupyeong-gu Incheon Incheon, 403-010, Incheon",37.4930491,126.7245309,iidx;jubeat;other;sdvx;taiko,,ziv
Joyplaza,"전라북도 익산시 신동 800-4 Iksan-si Jeollabuk-do, 570-976, Iksan-si",35.9601426,126.9576296,other,,ziv
JUAN CPU,"31, Michuhol-daero 734beon-gil,Michuhol-gu, Incheon",37.4630241,126.6821976,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,allnet;ziv
King Games (내포 킹게임),"2, Cheongsa-ro 174beon-gil, Hongbuk-eup, Hongseong-gun, Chungche NaePo City Chung-Cheong-Namdo, 32256, NaePo City",36.6594728,126.6790554,other,,ziv
Lotte World,"40-1 Jamsil Dong, Songpa-Gu, Seoul Songpa-gu 서울 (Seoul), Songpa-gu",37.5110831,127.0979497,other,,ziv
Millenium(밀레니엄) Game Land,"광주광역시 북구 설죽로214번길 114 Kwangju 500-070, Kwangju",35.1776762,126.9039122,iidx;jubeat;maimai_dx;other;sdvx,,ziv
mimi Arcade,"77, Sangdo-ro Dongjak-gu, Seoul, Republic of Korea Dongjak-gu Seoul, 06953, Dongjak-gu",37.4998495,126.9292687,other;taiko,,ziv
Neighborhood Sports(우리동네 예체능),"28, Gubong-ro 131beon-gil, Seo-gu, Daejeon, Republic of Korea Daejeon 35382, Daejeon",36.2976473,127.3377228,other,,ziv
Nev Pump Studio (네브펌프스튜디오),"46, Tojeong-ro 37-gil, Mapo-gu, Seoul, Republic of Korea Room 33 on B1 of Jungwoo Building Seoul 04157, Seoul",37.5425314,126.9471315,other,,ziv
Nolrowa Game Zone (놀러와 게임존),"충청남도 천안시 서북구 두정동 886-1 | Cheonan-si Chungcheongnam-do, 331-959, Cheonan-si",36.8321690,127.1354896,ddr;gitadora;iidx;jubeat;other;popn;sdvx;taiko,,ziv
NORYANGJIN AMUSETOWN,"26, Manyang-ro 14ga-gil, Dongjak-gu, Seoul",37.5127094,126.9449436,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx,,allnet;ziv
O'rack Cafe,"Busan 612-020, Busan",35.1707604,129.1338593,other,,ziv
Plus Game World,"충청남도 천안시 동남구 신부동 460-2 Cheonan-si Chungcheongnam-do, 330-993, Cheonan-si",36.8181285,127.1554244,ddr;iidx;jubeat;other;popn;sdvx,,ziv
Ppokkippokki / P2 Zone,"462-1 Buil-ro Bucheon Gyeonggi-do, 420-012, Bucheon",37.4858624,126.7815078,drs;iidx;jubeat;maimai_dx;museca;nostalgia;other;popn;sdvx;taiko,,ziv
RackHyu(樂休) Game Center,"광주광역시 광산구 월계로 173-5 Gwangju 517-910, Gwangju",35.2139399,126.8443473,other,,ziv
Rodeo Game Land (로데오 게임랜드),"Yuseong gu, Gung dong 409-7 대전광역시 유성구 궁동 409-7 Daejeon 34138, Daejeon",36.3624029,127.3503203,jubeat;other;sdvx,,ziv
Rodeo Game World (로데오 게임 월드),"32 Market-ro Incheon Bupyeong-gu, 21344, Incheon",36.3859128,128.1445312,other,,ziv
ROYAL GAME,"454-1, Jungang-daero, Jung-gu, Daegu",35.8735075,128.5948787,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx,,allnet;ziv
SAMSEONGYO WOORI 2,"14, Samseongyo-ro 10-gil, Seongbuk-gu, Seoul",37.5873226,127.0090045,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,allnet;ziv
Seoul Land,"경기도 과천시 막계동 159-1 과천시 (Gwacheon-si) 경기도 (Gyeonggi-do), 과천시 (Gwacheon-si)",37.4337637,127.0176226,other;taiko,,ziv
SINCHEON PPYONGPPYONG GAME LAND,"46, Baekjegobun-ro 7-gil, Songpa-gu, Seoul",37.5104780,127.0838773,chunithm;maimai_dx;other,,allnet;ziv
SingTong BangTong (싱통방통),"22, Dunji-ro, Seo-gu, Daejeon, Republic of Korea Daejeon 35230, Daejeon",36.3513695,127.3765290,other,,ziv
SpringDuck Studio (스프링덕 스튜디오),"34, Songnae-daero 74beon-gil, Wonmi-gu, Bucheon-si, Gyeonggi-do, Bucheon-si Gyeonggi-do, 14623, Bucheon-si",37.4897529,126.7559838,other,,ziv
Star Game Center (Star 청소년 오락실),"충청남도 천안시 서북구 두정동 700 Cheonan-si Chungcheongnam-do, 331-958, Cheonan-si",36.8333025,127.1332312,other,,ziv
T-nolza,"강원도 원주시 단계동 873 아트스페이스 빌딩 3층 Wonju-si Gangwon-do, 220-100, Wonju-si",37.3450001,127.9297284,jubeat;other;popn,,ziv
Taiko Labs,"104 Manyang-ro Seoul Dongjak-gu, 06913, Seoul",37.5127237,126.9447604,other;taiko,,ziv
THE BUNKER GAMEZONE,"34, Daehak-ro, Yuseong-gu, Daejeon",36.3564331,127.3430268,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,allnet;ziv
Ttudeuryeo(뚜드려) Arcade,"1st Basement Floor, 725 Buil-ro Wonmi-gu Bucheon Gyeonggi-do, 14671, Bucheon",37.4856028,126.8103147,gitadora;iidx;jubeat;museca;other;popn;sdvx,,ziv
U-STAR GAMES (유스타 게임센터),"10-7, Doanbuk-ro 93beon-gil, Seo-gu, Daejeon, Republic of Korea Daejeon 35350, Daejeon",36.3306327,127.3393080,other,,ziv
VAMS MUSIC/SPORT,"Jung-gu 28 BIFF gwangjang-ro Busan Busan 48983, Busan",33.1816360,131.0805610,other,,ziv
Woori Gamecentre (우리게임장),"24, Daemyeong-gil Jongno-gu, Seoul, Republic of Korea Jongno-gu Seoul, 03077, Jongno-gu",37.5856639,126.9902411,other,,ziv
Woori Gamecentre (우리게임장),"24, Daemyeong-gil, Jongno-gu, Seoul, Republic of Korea, Jongno-gu, Seoul, 03077",37.5833566,127.0002350,iidx,,ziv
ZZANG GAMES (짱오락실 대전둔산점),"14, Dunji-ro, Seo-gu, Daejeon, Republic of Korea 102ho Daejeon 35230, Daejeon",36.3509547,127.3760462,other,,ziv
ZZANG GAMES (짱오락실 대전점),"26, Daejong-ro 480beon-gil, Jung-gu, Daejeon, Republic of Korea Daejeon 34924, Daejeon",36.3278322,127.4280488,other,,ziv
ZZANG Oraksil (Yeongtong),"Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea 30, Bandal-ro 7beon-gil Suwon Gyeonggi-do, 16704, Suwon",37.2530369,127.0749515,chunithm;jubeat;maimai_dx;other;sdvx,,ziv
ZZANG ORAKSIL HONGDAE,"69, Eoulmadang-ro, Mapo-gu, Seoul",37.5512385,126.9210941,maimai_dx;other;taiko,,allnet;ziv
게임은 동전으로(수원),"장안구 율전동 (성대점) 288-6 2층 수원시 (Suwon-si) 경기도 (Gyeonggi-do), 수원시 (Suwon-si)",37.2985803,126.9721776,jubeat;other,,ziv
게임파크 (Game Park 21) 분당점,"분당구 서현동 248-3 우성트윈프라자동관 201호 성남시 (Seongnam-si) 경기도 (Gyeonggi-do), 성남시 (Seongnam-si)",37.3862101,127.1245740,ddr;gitadora;iidx;jubeat;other;popn;sdvx;taiko,,ziv
노래야노래야 코인노래연습장 외대역점 (Noraeya Noraeya Karaoke @ HUFS),"서울특별시 동대문구 휘경로 23 지하1층 Seoul Dongdaemun-gu, 02420, Seoul",37.5955340,127.0626274,other,,ziv
다모아 게임장 (水原 ＤＡＭＯＡ（・ι・）２番★),"영통구 원천동 18-14 2층 수원시 (Suwon-si) 경기도 (Gyeonggi-do), 수원시 (Suwon-si)",37.2785206,127.0442520,jubeat;other,,ziv
동탄 CGV 점내 오락실,"반송동 메타폴리스 A블럭 3층 S05호 화성시 (Hwaseong-si) 경기도 (Gyeonggi-do), 화성시 (Hwaseong-si)",37.1958165,127.0729195,jubeat;other,,ziv
범계 게임천국,"동안구 호계동 1045-2 제일빌딩 지하 14호 안양시 (Anyang-si) 경기도 (Gyeonggi-do), 안양시 (Anyang-si)",37.3904230,126.9521076,ddr;gitadora;iidx;jubeat;other;popn;sdvx,,ziv
분당 타이토 스테이션,"분당구 서현동 248-5 코코프라자 지하1층 성남시 (Seongnam-si) 경기도 (Gyeonggi-do), 성남시 (Seongnam-si)",37.3858213,127.1240252,gitadora;iidx;jubeat;other;popn;sdvx;taiko,,ziv
삼보게임랜드(Sambo Gameland),"1F, Judies Taehwa New Building (쥬디스태화 신관) Seomyeon 부산 (Busan), Seomyeon",35.1555551,129.0584944,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;other;popn;sdvx;taiko,,ziv
수원 준 게임장 / 권선동 준오락실,"권선구 권선동 1258-2호 수원시 (Suwon-si) 경기도 (Gyeonggi-do), 수원시 (Suwon-si)",37.2523709,127.0302631,gitadora;jubeat;other,,ziv
스타트랙 게임장,"수정구 신흥동 4191번지 성남시 (Seongnam-si) 경기도 (Gyeonggi-do), 성남시 (Seongnam-si)",37.4408020,127.1454684,gitadora;jubeat;other,,ziv
아주대 태경 게임장 (Taekyong),"12 Aju-ro 47beon-gil Paldal-gu, Suwon-si Gyeonggi-do, 16497, Paldal-gu, Suwon-si",37.2792039,127.0430503,gitadora;jubeat;other;sdvx,,ziv
안양 NDDR,"Anyang-si Gyeonggi-do, 431-080, Anyang-si",37.3845959,126.9588589,gitadora;other,,ziv
안양 나노게임장,"경기도 안양시 만안구 안양동 674-232호 안양시 (Anyang-si) 경기도 (Gyeonggi-do), 안양시 (Anyang-si)",37.3987624,126.9234262,jubeat;other,,ziv
오산 놀러와,"원동 770-14 비비피아빌딩1층 오산시 (Osan-si) 경기도 (Gyeonggi-do), 오산시 (Osan-si)",37.1450477,127.0710855,jubeat;other,,ziv
우리들의 놀이터 (Our Playground),"675, Dobong-ro(street) 도봉구 (Dobong-gu) 서울 (Seoul), 도봉구 (Dobong-gu)",37.6646924,127.0423552,other,,ziv
지큐브 오락실 (북수원 CGV),"장안구 조원동 893번지 북수원 패션아울렛 4층 수원시 (Suwon-si) 경기도 (Gyeonggi-do), 수원시 (Suwon-si)",37.3035105,127.0074902,jubeat;other,,ziv
짱구게임장(ZZANG GU Amusement),"8-8, Yeonseo-ro 29-gil Eunpyeong-gu, Seoul, Republic of Korea Eunpyeong-gu Seoul, 03330, Eunpyeong-gu",37.6189712,126.9196812,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,ziv
화성침공,"강원 강릉시 금학동 53-2 Gangneung-si Gangwon-do, 210-060, Gangneung-si",37.7526145,128.8942057,other,,ziv
A Laxe,"Rúa Cánovas del Castillo, 1, 36202 Vigo, Pontevedra Vigo 36202, Vigo",42.2404646,-8.7276310,other,,ziv
A.R.C.A.D.E.cat,"Esplugues de Llobregat Esplugues de Llobregat Catalunya, 08950, Esplugues de Llobregat",41.3771306,2.0891843,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;other;taiko,,ziv
ACAPA Alcàsser,"Carrer Francesc de Vinatea, 33 Alcàsser Valencia, 46290 , Alcàsser",39.3646503,-0.4484278,other,,ziv
Akiba Games,"Calle Castelldefels 14 Castellón Castellón de la Plana, 12004, Castellón",39.9919337,-0.0323582,maimai_dx;other,,ziv
Apartamentos Terralta,"44 Avenida Nicaragua Benidorm Comunidad Valenciana, 03502, Benidorm",38.5437990,-0.1417727,other,,ziv
"Arcade Events - Bulevar del Papagayo, S.L.","Rúa Panaderas, 26, 15001 A Coruña A Coruña Galicia, 15001, A Coruña",43.3728938,-8.3985275,other,,ziv
Arcade Events Nasas Nigrán,"Parque empresarial Porto do Molle, Rúa das Pontes, 2 Nigrán Pontevedra, 36350, Nigrán",42.1322913,-8.7983108,other,,ziv
Arcade Levels,"72 Calle Valencia Cuarte de Huerva Aragón, 50410, Cuarte de Huerva",41.5946275,-0.9404924,chunithm;jubeat;museca;nostalgia;other;sdvx,,ziv
Arcade Planet - Sevilla Retro,"Calle Jardín de la Isla 6 Bellavista Andalucía, 41012, Bellavista",37.3335993,-5.9696909,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;ongeki;other;popn;sdvx;taiko,,ziv
Arcade Rebirth,"Avenida de la democracia 7 Planta 6, Local 9 Madrid Madrid, 28031, Madrid",40.3844947,-3.6251181,chunithm;gitadora;iidx;jubeat;nostalgia;ongeki;other;popn;sdvx,,ziv
Arena Dorada,"1 Calle Tanausú Tías Canarias, 35510, Tías",28.9206670,-13.6568419,other,,ziv
Aroma Souvenirs,"Calle delfin Duquesa Malaga, 29692, Duquesa",36.3561824,-5.2314663,other,,ziv
Babylon Park @ Westfield Parque Sur,"CC Parque Sur, Av. de Gran Bretaña, S/N Leganés Community of Madrid, 28916, Leganés",40.3402351,-3.7365366,other,,ziv
Big Bolera Burgos,"4 Calle Soria Burgos Castilla y León, 09004, Burgos",42.3481575,-3.6912223,ddr;other,,ziv
Bolera Birles Alzira,"Calle Soberanía Nacional, 24, Alzira Comunitat Valenciana, 46600, Alzira",39.1650373,-0.4285572,other,,ziv
Bolera Strike,"3 Calle Centro Comercial Bonaire Aldaya Comunidad Valenciana, 46960, Aldaya",39.4719100,-0.4892451,other,,ziv
Bowling Bahia,"s/n Av. Los Empresarios Los Barrios Andalucía, 11379, Los Barrios",36.1896720,-5.4313257,other,,ziv
Bowling Chamartín,"Estación de Chamartín, s / n Madrid Comunidad de Madrid, 28036, Madrid",40.4718642,-3.6825112,other,,ziv
Bowling Next Level MN4 Valencia,"S/N Calle Alcalde José Puertes Shopping Mall MN4, 2nd Floor Alfafar Comunidad Valenciana, 46910, Alfafar",39.4165156,-0.3805113,ddr;other,,ziv
Bowling Sur - Parquesur,"Avenida de Gran Bretaña C.C Parquesur Leganés Comunidad de Madrid, 28916, Leganés",40.3384122,-3.7335013,other,,ziv
BrincoZone,"10 Avenida Ballonti Portugalete País Vasco, 48920, Portugalete",43.3119356,-3.0221804,other,,ziv
Camelot Park,"Av. de Julio Iglesias, 28, Nueva Andalucía, 29660 Marbella, Mála Malaga Marbella, 29660, Malaga",36.4883076,-4.9529130,other,,ziv
Centre Comercial Splau,"1093 E-90 Cornellà de Llobregat Cataluña, 08940, Cornellà de Llobregat",41.3474930,2.0778102,ddr;other,,ziv
Centro Comercial Dreams Palacio de hielo,"85 Calle de Silvano Madrid Comunidad de Madrid, 28043, Madrid",40.4631362,-3.6362019,ddr;other,,ziv
Centro Comercial Pasarela Los Cristianos,"Avenida San Francisco, 6 Los Cristianos Santa Cruz de Tenerife, 38650 , Los Cristianos",28.0528654,-16.7065971,other,,ziv
Centro Comercial Plenilunio,"Calle Aracne S/N (Poligono Industrial Las Mercedes - Barajas) 2nd Floor, in the Bowling Illusiona Madrid Madrid, Madrid",40.4464186,-3.5888809,ddr;other,,ziv
Centro Comercial Tres Aguas,"Ctra. Alcorcón a Villaviciosa S/N (Alcorcón) Madrid Madrid, Madrid",40.3520176,-3.8891724,other,,ziv
Divercanada,"340 Autopista del Mediterráneo Marbella Andalucía, 29600, Marbella",36.5222490,-4.8723319,other,,ziv
El Templo del Arcade,"Cam. de las Hormigueras, 124, Portal 4, 3º Planta, Puerta J Vallecas Madrid, 28031, Vallecas",40.3742173,-3.6440789,other,,ziv
Estrella Park Experience Marineda,"Est. Baños de Arteixo, 43 A Coruña Galicia, 15008, A Coruña",43.3432356,-8.4275865,other,,ziv
Factoria Retro,"Calle Parque de Cabañeros 3 Alcorcon Madrid, 28924, Alcorcon",40.3449782,-3.8079858,other,,ziv
Florida Park,"67 Carrer Calo Sant Josep de sa Talaia Balearic Islands, 07829, Sant Josep de sa Talaia",38.9705853,1.2839791,other,,ziv
Fun Park at Rear,"81 Carrer Calo Sant Josep de sa Talaia Balearic Islands, 07829, Sant Josep de sa Talaia",38.9704932,1.2813672,other,,ziv
Gambito Games,"61 Passeig de Pau Casals 61 43481 Platja de la Pineda Catalunya, 43481, Platja de la Pineda",41.0715888,1.1788765,other,,ziv
Gogalia Bowling,"C. Cam. Real, 514A Cartes Cantabria, 39311, Cartes",43.3223522,-4.0710352,other,,ziv
Ilusiona @ Intu Xanadú,"Calle Puerto de Navacerrada Arroyomolinos Comunidad de Madrid, 28939, Arroyomolinos",40.2998998,-3.9246930,other,,ziv
Ilusiona D'Aro Bowling,"27 Carrer Tramuntana Avinguda de s'Agaró Platja d'Aro Catalunya, 17250, Platja d'Aro",41.8060055,3.0539042,ddr;other,,ziv
Ilusiona Girobowling,"Miquel Marti i Pol, 13, 1ª planta Girona Catalunya, 17190, Girona",41.9691679,2.8091080,other,,ziv
Ilusiona Gran Turia,"Plaza de Europa, s/n Xirivella Comunidad Valenciana, 46950, Xirivella",39.4643770,-0.4139718,other,,ziv
Ilusiona Gran Via 2,"Avinguda de la Granvia de l’Hospitalet, 75 Barcelona Catalunya, 08021, Barcelona",41.3949618,2.1477379,other,,ziv
Ilusiona Heron City,"Centro Comercial y de Ocio Heron City Valencia Paterna Comunitat Valenciana, 46980, Paterna",39.5303230,-0.4422267,other,,ziv
Ilusiona Heron Diversia,"Avda. Bruselas 21 (Alcobendas) Madrid Madrid, Madrid",40.5313817,-3.6373980,ddr;other,,ziv
Ilusiona Maxbowling,"55 Retuerto Kalea Barakaldo Euskadi, 48903, Barakaldo",43.2872422,-3.0074752,ddr;other,,ziv
Ilusiona Space Zubiarte,"Leizaola lehendakariaren kalea Bilbao Euskadi, 48011, Bilbao",43.2676165,-2.9401811,other,,ziv
Isla Tortuga,"Av. de las palmeras nº 75 Granada Andalucía, 18100, Granada",37.1455572,-3.6152173,other,,ziv
Japan Weekend,"Av. de Luis Aragonés, 4, San Blas-Canillejas Madrid Madrid, 28022, Madrid",40.4359075,-3.5995731,maimai_dx;nostalgia;other;popn;sdvx;taiko,,ziv
La Bolera de Valencia,"Av. Campanar 126 Campanar Comunidad Valenciana, 44000, Campanar",39.4781273,-0.3948158,other,,ziv
La Millonaria Asociación Pinball,"Cam. de las Hormigueras, 124, Portal 4, 4º Planta, Puerta J Vallecas Madrid, 28031, Vallecas",40.3741887,-3.6441026,other,,ziv
Luna Park,"58 Carrer del Camí Ample L'Escala Catalunya, 17130, L'Escala",42.1168119,3.1362752,ddr;other,,ziv
Magic Park Lloret,"Av. Just Marlés Vilarrodona, 44-48 Lloret de Mar Girona, 17310, Lloret de Mar",41.7001624,2.8433983,ddr;other,,ziv
Mallorca Bowling,"213 Camí dels Reis Palma Illes Balears, 07011, Palma",39.5949735,2.6354212,ddr;other,,ziv
Medplaya Rio Park Hotel,"Avinguda de Múrcia, 16 Benidorm Spain, 03503, Benidorm",38.5411340,-0.1179958,other,,ziv
Megabowl & Sports Bar,"Carretera de Ojén, 29600 Marbella, Málaga Marbella 29600, Marbella",36.5145341,-4.9312240,other,,ziv
Megapark,"km11 Carretera de Jandía Antigua Canarias, 35610, Antigua",28.3859385,-13.8648419,other,,ziv
Mini Golf,"54 Avenida del Mediterráneo Benidorm Comunidad Valenciana, 03503, Benidorm",38.5358248,-0.1126194,other,,ziv
Minigolf Royal Park,"25 Carrer Cala de Bou Sant Josep de sa Talaia Balearic Islands, 07829, Sant Josep de sa Talaia",38.9672108,1.3007864,other,,ziv
Morea Bowling & Park,"Parque comercial Galaria s/n Calle U Pamplona Navarra, 31191, Pamplona",42.7829074,-1.6304706,other,,ziv
Museo Arcade Vintage,"Fábrica Rico, Carrer les Eres, 74 Ibi Comunidad Valenciana, 03440, Ibi",38.6265446,-0.5716182,other,,ziv
Museo del recreativo,"30 Calle Mariana de Carvajal y Saavedra Jaén Andalucía, 23009, Jaén",37.8164249,-3.7796080,nostalgia;other;taiko,,ziv
Museo do Videoxogo,"Rúa Aragón, 2, 36940 Cangas, Pontevedra Cangas Galicia, 36940, Cangas",42.2654320,-8.7843577,other,,ziv
New Park Bowling,"c/ Textil s/n, Centro de Ocio Parc Vallès C-58 Salida 19, 08223 G2WF+CV Tarrasa Tarrassa Catalunya, 08223, Tarrassa",41.5460055,2.0246702,other,,ziv
NewPark Baricentro,"N-150, KM 6 Baricentro Barberà del Valles 08210, Barberà del Valles",41.5082881,2.1381285,other,,ziv
Next Level Arcade Bar 2,"13 Calle de Guzmán el Bueno Madrid Comunidad de Madrid, 28015, Madrid",40.4314875,-3.7138014,gitadora;nostalgia;other,,ziv
NEXT LEVEL Bar Madrid,"4 Calle Tudescos Madrid Comunidad de Madrid, 28004, Madrid",40.4211313,-3.7059420,other,,ziv
Next Level C.C L'Aljub,"Carrer Jacarilla 7 Elche Alicante, 03205, Elche",38.2626975,-0.7215523,other,,ziv
Nextage Madrid,"Calle Arboleda 14, Nave 36 Madrid Comunidad de Madrid, 28031, Madrid",40.3859616,-3.6257565,ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx,,ziv
NextLevel ArcadeBar Barcelona,"Plaça de Maragall 8 Barcelona Cataluña, 08041, Barcelona",41.4201632,2.1802416,other,,ziv
Oper Canarios,"Calle los Hervideros Costa Teguise Las Palmas Lanzarote , 35508, Las Palmas",29.0035351,-13.4892997,ddr;other,,ziv
OXO - Museo del Videojuego,"2 Plaza del Siglo Málaga Andalucía, 29015, Málaga",36.7214351,-4.4201031,chunithm;maimai_dx;nostalgia;other;taiko,,ziv
OXO - Museo del Videojuego (Madrid),"C. del Postigo de San Martín, 8 Madrid Madrid, 28013 , Madrid",40.4192752,-3.7058901,maimai_dx;other;taiko,,ziv
Ozone Bowling Benidorm,"22 Avenida del Mediterráneo Benidorm Comunidad Valenciana, 03503, Benidorm",38.5368148,-0.1212110,other,,ziv
Ozone Bowling Parque de la Estación,"1 Calle de Cuzco A53 Planta Alta Fuenlabrada Madrid, 28941, Fuenlabrada",40.2885367,-3.8011443,other,,ziv
Ozone Bowling Plaza Imperial,"8 Avenida Diagonal Plaza Zaragoza Aragón, 50197, Zaragoza",41.6351060,-0.9824871,other,,ziv
Ozone Bowling Plaza Éboli,"S/N Calle Pablo Picasso Pinto Madrid, 28320, Pinto",40.2401985,-3.6916335,other,,ziv
Ozone Bowling San Vicente,"94 Calle Alicante San Vicente del Raspeig Comunidad Valenciana, 03690, San Vicente del Raspeig",38.3826745,-0.5072264,other,,ziv
Ozone Bowling Torrevieja,"s/n Avenida Rosa Mazón Valero Torrevieja Comunidad Valenciana, 03184, Torrevieja",37.9892282,-0.6849979,other,,ziv
Pamadi Porto Pi,"54 Avinguda de Gabriel Roca Centro Ccial. Porto Pi Palma Illes Balears, 07015, Palma",39.5512267,2.6214623,other,,ziv
Party Play Sport,"C.Edgar Neville, 2 Pozuelo de Alarcón Madrid Madrid, 28223, Madrid",40.3952282,-3.7980482,other,,ziv
PolaPark,"Avda. Zaragoza, s/n, 03130 Santa Pola, Alicante Alicante 03130, Alicante",38.3817673,-0.4089052,other,,ziv
Retro Marcianitos asociacion cultural,"16 Calle de la Primavera Alicante (Alacant) Comunidad Valenciana, 03012, Alicante (Alacant)",38.3620500,-0.4819044,ddr;other,,ziv
Retro-Arcade Elx,"53 Carrer Mariano Perez Vives Elx Comunidad Valenciana, 03205, Elx",38.2683615,-0.7128452,iidx;other,,ziv
Salon recreativo Le Tram Marbella,"Av. Duque de Ahumada, 8, edf valdecantos, 29602 Málaga Marbella, 29602, Málaga",36.5071483,-4.8869749,ddr;other,,ziv
SolBowling Santa Cristina,"10 Avenida Santa Cristina Perillo Galicia, 15172, Perillo",43.3358424,-8.3773726,other,,ziv
Sould Park,"Praza Estación, 1 Vigo Pontevedra, 36201, Vigo",42.2355060,-8.7106215,other,,ziv
Sould Park Game,"Puerto Deportivo, P.º Marítimo Rey de España, 33, Parcela C2, 29 Fuengirola 29640, Fuengirola",36.5433419,-4.6180879,other,,ziv
Sould Park Jump Santander,"P.C. Bahía Real C. Enrique Gran, s/n Maliaño Cantabria, 39600, Maliaño",43.4259978,-3.8399470,other,,ziv
Space Ilusiona (Diagonal Mar),"3 Avinguda Diagonal Barcelona Catalunya, 08019, Barcelona",41.4098283,2.2150339,other,,ziv
SpeedPark Oasiz Torrejón,"23 Avenida Premios Nobel 28850 Torrejón de Ardoz, Madrid Comunidad de Madrid, 28850, 28850 Torrejón de Ardoz, Madrid",40.4718118,-3.4433801,other,,ziv
Takashi Land,"Vialia Centro Comercial, s/n, Distrito Centro Malaga 29002 , Malaga",36.7123124,-4.4316530,other,,ziv
